Player,Team,G,MP,PER,EFF,EFF_per_40,EWA,Poss_per_G,Tm_Poss_per_G,Pct_of_Tm_Poss,Pts_per_Poss,FGA_per_Poss,FTA_per_Poss,AST_per_Poss,TO_per_Poss,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Nihad Djedovic,Alba Berlin,23,23.4,12.5,7.9,13.4,0.44,10.1,66.8,15.1%,0.85,0.75,0.25,0.25,0.23,/profile/Nihad-Djedovic-1157/,/stats/euroleague/2013/Alba%20Berlin,2013,euroleague,Nihad-Djedovic-1157,Alba%20Berlin
Nenad Krstic,CSKA Moscow,29,23.4,25.2,14.1,24.0,4.86,10.1,69.3,14.5%,1.29,0.76,0.48,0.10,0.11,/profile/Nenad-Krstic-3221/,/stats/euroleague/2013/CSKA%20Moscow,2013,euroleague,Nenad-Krstic-3221,CSKA%20Moscow
Luka Zoric,Malaga,24,23.4,22.7,13.5,23.1,3.33,10.5,69.4,15.1%,1.18,0.81,0.36,0.08,0.16,/profile/Luka-Zoric-5931/,/stats/euroleague/2013/Malaga,2013,euroleague,Luka-Zoric-5931,Malaga
Andy Panko,Malaga,13,23.4,3.8,3.4,5.8,-1.06,5.9,69.4,8.5%,0.80,1.04,0.23,0.13,0.12,/profile/Andy-Panko-3863/,/stats/euroleague/2013/Malaga,2013,euroleague,Andy-Panko-3863,Malaga
Nemanja Nedovic,Lietuvos Rytas,10,23.2,10.6,6.1,10.5,-0.03,11.4,69.8,16.4%,0.86,0.86,0.18,0.18,0.22,/profile/Nemanja-Nedovic-6316/,/stats/euroleague/2013/Lietuvos%20Rytas,2013,euroleague,Nemanja-Nedovic-6316,Lietuvos%20Rytas
Nemanja Bjelica,Vitoria,26,23.1,19.1,11.3,19.5,2.48,8.5,68.7,12.3%,1.17,1.00,0.12,0.15,0.13,/profile/Nemanja-Bjelica-5510/,/stats/euroleague/2013/Vitoria,2013,euroleague,Nemanja-Bjelica-5510,Vitoria
Shelden Williams,Chalon,10,23.0,21.0,14.0,24.3,1.17,10.7,75.6,14.1%,1.06,0.80,0.36,0.10,0.22,/profile/Shelden-Williams-18/,/stats/euroleague/2013/Chalon,2013,euroleague,Shelden-Williams-18,Chalon
Steponas Babrauskas,Lietuvos Rytas,10,23.0,7.7,5.0,8.7,-0.36,5.7,69.8,8.2%,1.00,0.93,0.32,0.09,0.18,/profile/Steponas-Babrauskas-37636/,/stats/euroleague/2013/Lietuvos%20Rytas,2013,euroleague,Steponas-Babrauskas-37636,Lietuvos%20Rytas
John Goldsberry,Bamberg,18,23.0,8.0,5.8,10.1,-0.59,4.7,70.8,6.7%,0.93,0.79,0.13,0.54,0.23,/profile/John-Goldsberry-27868/,/stats/euroleague/2013/Bamberg,2013,euroleague,John-Goldsberry-27868,Bamberg
Brad Oleson,Vitoria,15,22.9,15.1,8.1,14.1,0.73,6.9,68.7,10.1%,1.25,0.84,0.27,0.21,0.13,/profile/Brad-Oleson-5463/,/stats/euroleague/2013/Vitoria,2013,euroleague,Brad-Oleson-5463,Vitoria
Sergei Monia,Khimki,24,22.9,15.1,9.8,17.2,1.16,7.2,69.9,10.3%,1.04,0.92,0.05,0.25,0.17,/profile/Sergei-Monia-5385/,/stats/euroleague/2013/Khimki,2013,euroleague,Sergei-Monia-5385,Khimki
Acie Law,Olympiakos,30,22.9,11.8,7.0,12.3,0.34,8.1,70.0,11.6%,1.00,0.78,0.30,0.23,0.17,/profile/Acie-Law-577/,/stats/euroleague/2013/Olympiakos,2013,euroleague,Acie-Law-577,Olympiakos
James Gist,Malaga,10,22.8,15.5,8.4,14.7,0.53,7.2,69.4,10.4%,1.19,1.02,0.43,0.03,0.11,/profile/James-Gist-597/,/stats/euroleague/2013/Malaga,2013,euroleague,James-Gist-597,Malaga
Klemen Prepelic,Olimpija Ljubljana,10,22.8,12.0,6.4,11.2,0.13,9.8,69.1,14.2%,0.90,0.72,0.26,0.20,0.15,/profile/Klemen-Prepelic-40221/,/stats/euroleague/2013/Olimpija%20Ljubljana,2013,euroleague,Klemen-Prepelic-40221,Olimpija%20Ljubljana
Semih Erden,Anadolu Efes,29,22.8,17.3,10.2,17.9,2.13,8.5,69.5,12.2%,1.09,0.73,0.50,0.05,0.20,/profile/Semih-Erden-210/,/stats/euroleague/2013/Anadolu%20Efes,2013,euroleague,Semih-Erden-210,Anadolu%20Efes
Dusko Savanovic,Anadolu Efes,29,22.7,16.7,9.1,16.0,1.94,8.6,69.5,12.4%,1.09,0.92,0.28,0.12,0.12,/profile/Dusko-Savanovic-5603/,/stats/euroleague/2013/Anadolu%20Efes,2013,euroleague,Dusko-Savanovic-5603,Anadolu%20Efes
James Augustine,Khimki,22,22.7,16.9,10.6,18.8,1.50,4.8,69.9,6.8%,1.19,0.74,0.41,0.35,0.16,/profile/James-Augustine-160/,/stats/euroleague/2013/Khimki,2013,euroleague,James-Augustine-160,Khimki
Alex Acker,Prokom,9,22.6,3.4,3.6,6.3,-0.75,8.5,71.3,12.0%,0.74,0.79,0.14,0.08,0.21,/profile/Alex-Acker-339/,/stats/euroleague/2013/Prokom,2013,euroleague,Alex-Acker-339,Prokom
Emir Preldzic,Fenerbahce,22,22.5,16.9,8.9,15.9,1.50,8.0,69.1,11.6%,1.01,0.65,0.40,0.43,0.23,/profile/Emir-Preldzic-1106/,/stats/euroleague/2013/Fenerbahce,2013,euroleague,Emir-Preldzic-1106,Fenerbahce
Mindaugas Katelynas,Lietuvos Rytas,10,22.4,11.7,7.5,13.4,0.09,7.2,69.8,10.3%,0.97,0.87,0.28,0.08,0.14,/profile/Mindaugas-Katelynas-429/,/stats/euroleague/2013/Lietuvos%20Rytas,2013,euroleague,Mindaugas-Katelynas-429,Lietuvos%20Rytas
Je'Kel Foster,Alba Berlin,14,22.3,9.7,5.9,10.5,-0.18,8.6,66.8,12.9%,0.86,0.80,0.11,0.16,0.20,/profile/Je-Kel-Foster-1030/,/stats/euroleague/2013/Alba%20Berlin,2013,euroleague,Je-Kel-Foster-1030,Alba%20Berlin
Mateusz Ponitka,Prokom,10,22.2,14.2,7.7,13.9,0.37,8.4,71.3,11.7%,1.05,0.86,0.25,0.10,0.17,/profile/Mateusz-Ponitka-6130/,/stats/euroleague/2013/Prokom,2013,euroleague,Mateusz-Ponitka-6130,Prokom
Daniel Hackett,Siena,22,22.1,13.4,7.9,14.3,0.62,7.9,70.9,11.2%,0.91,0.73,0.31,0.38,0.21,/profile/Daniel-Hackett-1384/,/stats/euroleague/2013/Siena,2013,euroleague,Daniel-Hackett-1384,Siena
Gasper Vidmar,Besiktas,22,22.0,17.1,9.0,16.4,1.51,9.2,68.5,13.4%,0.99,0.66,0.55,0.08,0.25,/profile/Gasper-Vidmar-1294/,/stats/euroleague/2013/Besiktas,2013,euroleague,Gasper-Vidmar-1294,Besiktas
Josh Shipp,Anadolu Efes,26,21.9,10.0,5.8,10.5,-0.23,5.2,69.5,7.5%,1.09,1.02,0.15,0.18,0.14,/profile/Josh-Shipp-410/,/stats/euroleague/2013/Anadolu%20Efes,2013,euroleague,Josh-Shipp-410,Anadolu%20Efes
Vladimir Micov,CSKA Moscow,30,21.9,13.3,7.6,13.9,0.82,7.2,69.3,10.5%,1.05,0.92,0.13,0.23,0.15,/profile/Vladimir-Micov-1258/,/stats/euroleague/2013/CSKA%20Moscow,2013,euroleague,Vladimir-Micov-1258,CSKA%20Moscow
James Gist,Panathinaikos,19,21.9,16.1,9.0,16.5,1.08,7.0,67.5,10.4%,1.11,0.96,0.24,0.10,0.13,/profile/James-Gist-597/,/stats/euroleague/2013/Panathinaikos,2013,euroleague,James-Gist-597,Panathinaikos
Marcus Williams (UConn),Malaga,24,21.7,16.9,8.6,15.8,1.57,11.6,69.4,16.7%,0.91,0.84,0.19,0.29,0.14,/profile/Marcus-Williams-%28UConn%29-180/,/stats/euroleague/2013/Malaga,2013,euroleague,Marcus-Williams-%28UConn%29-180,Malaga
Sasha Vujacic,Anadolu Efes,24,21.7,15.1,7.6,14.0,1.10,8.4,69.5,12.1%,1.09,0.92,0.31,0.11,0.11,/profile/Sasha-Vujacic-4724/,/stats/euroleague/2013/Anadolu%20Efes,2013,euroleague,Sasha-Vujacic-4724,Anadolu%20Efes
Dejan Musli,Partizan,10,21.6,17.0,10.1,18.7,0.66,9.6,73.3,13.1%,0.99,0.77,0.23,0.10,0.26,/profile/Dejan-Musli-1405/,/stats/euroleague/2013/Partizan,2013,euroleague,Dejan-Musli-1405,Partizan
Txemi Urtasun,Malaga,22,21.5,10.5,5.2,9.7,-0.06,8.0,69.4,11.5%,0.93,0.86,0.18,0.18,0.16,/profile/Txemi-Urtasun-38610/,/stats/euroleague/2013/Malaga,2013,euroleague,Txemi-Urtasun-38610,Malaga
Jaycee Carroll,Real Madrid,29,21.5,21.9,10.6,19.7,3.44,9.0,70.4,12.8%,1.32,1.01,0.16,0.07,0.07,/profile/Jaycee-Carroll-463/,/stats/euroleague/2013/Real%20Madrid,2013,euroleague,Jaycee-Carroll-463,Real%20Madrid
Rasid Mahalbasic,Prokom,10,21.5,20.1,12.8,23.9,0.99,8.3,71.3,11.7%,1.09,0.80,0.26,0.16,0.19,/profile/Rasid-Mahalbasic-6126/,/stats/euroleague/2013/Prokom,2013,euroleague,Rasid-Mahalbasic-6126,Prokom
Serhat Cetin,Besiktas,22,21.4,7.5,4.6,8.7,-0.78,6.8,68.5,9.9%,0.88,0.81,0.09,0.24,0.19,/profile/Serhat-Cetin-39615/,/stats/euroleague/2013/Besiktas,2013,euroleague,Serhat-Cetin-39615,Besiktas
Leon Radosevic,Lietuvos Rytas,10,21.3,18.5,9.6,18.0,0.81,9.8,69.8,14.0%,1.00,0.73,0.32,0.11,0.27,/profile/Leon-Radosevic-5136/,/stats/euroleague/2013/Lietuvos%20Rytas,2013,euroleague,Leon-Radosevic-5136,Lietuvos%20Rytas
Ksistof Lavrinovic,Zalgiris,24,21.3,19.2,9.9,18.6,2.12,7.0,68.3,10.2%,1.22,0.81,0.38,0.15,0.17,/profile/Ksistof-Lavrinovic-5116/,/stats/euroleague/2013/Zalgiris,2013,euroleague,Ksistof-Lavrinovic-5116,Zalgiris
Oliver Lafayette,Zalgiris,23,21.2,13.8,7.1,13.4,0.73,8.5,68.3,12.5%,0.92,0.86,0.15,0.33,0.20,/profile/Oliver-Lafayette-6323/,/stats/euroleague/2013/Zalgiris,2013,euroleague,Oliver-Lafayette-6323,Zalgiris
Erazem Lorbek,Barcelona,30,21.2,15.1,8.4,15.8,1.34,8.2,69.2,11.9%,1.09,0.89,0.19,0.12,0.13,/profile/Erazem-Lorbek-30/,/stats/euroleague/2013/Barcelona,2013,euroleague,Erazem-Lorbek-30,Barcelona
Ibrahim Jaaber,Zalgiris,14,21.1,15.7,7.7,14.6,0.72,6.2,68.3,9.1%,0.95,0.79,0.24,0.35,0.19,/profile/Ibrahim-Jaaber-1205/,/stats/euroleague/2013/Zalgiris,2013,euroleague,Ibrahim-Jaaber-1205,Zalgiris
Giorgos Printezis,Olympiakos,29,20.9,18.0,9.7,18.6,2.15,9.4,70.0,13.4%,1.12,0.95,0.18,0.11,0.10,/profile/Giorgos-Printezis-1295/,/stats/euroleague/2013/Olympiakos,2013,euroleague,Giorgos-Printezis-1295,Olympiakos
Evangelos Mantzaris,Olympiakos,15,20.9,11.4,6.9,13.3,0.09,3.1,70.0,4.4%,1.14,0.92,0.09,0.73,0.17,/profile/Evangelos-Mantzaris-40119/,/stats/euroleague/2013/Olympiakos,2013,euroleague,Evangelos-Mantzaris-40119,Olympiakos
Sasha Kaun,CSKA Moscow,30,20.8,21.3,10.8,20.7,3.26,5.9,69.3,8.5%,1.38,0.76,0.56,0.08,0.10,/profile/Sasha-Kaun-601/,/stats/euroleague/2013/CSKA%20Moscow,2013,euroleague,Sasha-Kaun-601,CSKA%20Moscow
Fabien Causeur,Vitoria,28,20.8,13.0,6.8,13.1,0.63,7.1,68.7,10.3%,1.09,0.82,0.20,0.21,0.21,/profile/Fabien-Causeur-5509/,/stats/euroleague/2013/Vitoria,2013,euroleague,Fabien-Causeur-5509,Vitoria
Heiko Schaffartzik,Alba Berlin,21,20.7,9.9,4.8,9.3,-0.19,6.4,66.8,9.5%,0.97,0.88,0.18,0.40,0.19,/profile/Heiko-Schaffartzik-39135/,/stats/euroleague/2013/Alba%20Berlin,2013,euroleague,Heiko-Schaffartzik-39135,Alba%20Berlin
Sergi Vidal,Malaga,18,20.6,9.6,6.0,11.7,-0.22,4.8,69.4,7.0%,0.93,0.75,0.14,0.35,0.25,/profile/Sergi-Vidal-5548/,/stats/euroleague/2013/Malaga,2013,euroleague,Sergi-Vidal-5548,Malaga
Teddy Gipson,Bamberg,16,20.6,9.9,5.4,10.5,-0.15,8.3,70.8,11.7%,0.92,0.85,0.14,0.25,0.18,/profile/Teddy-Gipson-35236/,/stats/euroleague/2013/Bamberg,2013,euroleague,Teddy-Gipson-35236,Bamberg
Marcelo Huertas,Barcelona,31,20.5,15.9,8.4,16.3,1.61,8.4,69.2,12.2%,0.95,0.82,0.14,0.40,0.21,/profile/Marcelo-Huertas-29/,/stats/euroleague/2013/Barcelona,2013,euroleague,Marcelo-Huertas-29,Barcelona
Derrick Byars,Alba Berlin,18,20.5,11.9,6.4,12.5,0.20,6.3,66.8,9.5%,1.05,0.88,0.11,0.11,0.20,/profile/Derrick-Byars-1009/,/stats/euroleague/2013/Alba%20Berlin,2013,euroleague,Derrick-Byars-1009,Alba%20Berlin
Omar Cook,Vitoria,18,20.4,10.4,5.6,11.0,-0.07,3.9,68.7,5.6%,0.79,0.85,0.06,0.91,0.22,/profile/Omar-Cook-2055/,/stats/euroleague/2013/Vitoria,2013,euroleague,Omar-Cook-2055,Vitoria
Thomas Heurtel,Vitoria,28,20.4,17.4,9.2,18.0,1.88,7.4,68.7,10.8%,0.97,0.75,0.14,0.61,0.28,/profile/Thomas-Heurtel-5530/,/stats/euroleague/2013/Vitoria,2013,euroleague,Thomas-Heurtel-5530,Vitoria
Vlado Ilievski,Cedevita,10,20.4,10.1,5.0,9.8,-0.07,7.2,70.6,10.2%,0.93,0.73,0.15,0.17,0.19,/profile/Vlado-Ilievski-5536/,/stats/euroleague/2013/Cedevita,2013,euroleague,Vlado-Ilievski-5536,Cedevita
Rimantas Kaukenas,Zalgiris,24,20.4,13.1,6.6,12.9,0.56,8.4,68.3,12.3%,0.93,0.83,0.25,0.23,0.20,/profile/Rimantas-Kaukenas-5268/,/stats/euroleague/2013/Zalgiris,2013,euroleague,Rimantas-Kaukenas-5268,Zalgiris
Frank Robinson,Prokom,7,20.3,8.0,4.6,9.0,-0.20,8.9,71.3,12.5%,0.83,0.85,0.29,0.06,0.21,/profile/Frank-Robinson-5545/,/stats/euroleague/2013/Prokom,2013,euroleague,Frank-Robinson-5545,Prokom
Kyle Hines,Olympiakos,31,20.2,25.9,13.5,26.7,4.68,7.5,70.0,10.8%,1.24,0.84,0.39,0.15,0.15,/profile/Kyle-Hines-513/,/stats/euroleague/2013/Olympiakos,2013,euroleague,Kyle-Hines-513,Olympiakos
David Andersen,Fenerbahce,23,20.2,11.1,6.8,13.5,0.06,8.2,69.1,11.8%,0.90,0.82,0.16,0.05,0.18,/profile/David-Andersen-5222/,/stats/euroleague/2013/Fenerbahce,2013,euroleague,David-Andersen-5222,Fenerbahce
Joe Ingles,Barcelona,29,20.1,11.5,6.0,11.9,0.20,5.7,69.2,8.3%,1.05,0.78,0.25,0.19,0.18,/profile/Joe-Ingles-1119/,/stats/euroleague/2013/Barcelona,2013,euroleague,Joe-Ingles-1119,Barcelona
Davis Bertans,Partizan,10,20.0,11.6,5.9,11.8,0.08,6.4,73.3,8.7%,1.03,0.81,0.25,0.11,0.19,/profile/Davis-Bertans-6320/,/stats/euroleague/2013/Partizan,2013,euroleague,Davis-Bertans-6320,Partizan
Deian Ivanov,Lietuvos Rytas,10,19.9,17.9,9.0,18.1,0.70,5.8,69.8,8.4%,1.16,0.92,0.31,0.12,0.15,/profile/Deian-Ivanov-5201/,/stats/euroleague/2013/Lietuvos%20Rytas,2013,euroleague,Deian-Ivanov-5201,Lietuvos%20Rytas
Alex Tyus,Cantu,10,19.9,16.9,8.7,17.5,0.60,6.8,58.1,11.7%,1.20,0.87,0.40,0.06,0.12,/profile/Alex-Tyus-5777/,/stats/euroleague/2013/Cantu,2013,euroleague,Alex-Tyus-5777,Cantu
Janis Blums,Lietuvos Rytas,9,19.8,7.6,4.4,9.0,-0.29,8.0,69.8,11.4%,0.74,0.77,0.11,0.22,0.18,/profile/Janis-Blums-37942/,/stats/euroleague/2013/Lietuvos%20Rytas,2013,euroleague,Janis-Blums-37942,Lietuvos%20Rytas
Darjus Lavrinovic,Zalgiris,21,19.7,19.9,9.5,19.2,1.88,7.6,68.3,11.2%,1.17,0.88,0.26,0.14,0.19,/profile/Darjus-Lavrinovic-5117/,/stats/euroleague/2013/Zalgiris,2013,euroleague,Darjus-Lavrinovic-5117,Zalgiris
Matt Janning,Siena,21,19.7,17.6,8.0,16.3,1.39,6.7,70.9,9.5%,1.25,0.98,0.10,0.23,0.10,/profile/Matt-Janning-6311/,/stats/euroleague/2013/Siena,2013,euroleague,Matt-Janning-6311,Siena
Maik Zirbes,Bamberg,23,19.7,18.0,10.0,20.3,1.62,7.3,70.8,10.3%,1.12,0.92,0.17,0.08,0.20,/profile/Maik-Zirbes-5270/,/stats/euroleague/2013/Bamberg,2013,euroleague,Maik-Zirbes-5270,Bamberg
Paul Davis,Khimki,23,19.6,32.8,16.8,34.3,4.93,10.4,69.9,14.9%,1.29,0.81,0.35,0.13,0.13,/profile/Paul-Davis-75/,/stats/euroleague/2013/Khimki,2013,euroleague,Paul-Davis-75,Khimki
Omer Onan,Fenerbahce,21,19.4,8.7,4.1,8.5,-0.44,6.0,69.1,8.7%,1.00,0.82,0.21,0.14,0.14,/profile/Omer-Onan-5628/,/stats/euroleague/2013/Fenerbahce,2013,euroleague,Omer-Onan-5628,Fenerbahce
Yassin Idbihi,Alba Berlin,24,19.3,14.2,7.7,16.0,0.77,6.9,66.8,10.3%,1.08,0.85,0.21,0.05,0.18,/profile/Yassin-Idbihi-364/,/stats/euroleague/2013/Alba%20Berlin,2013,euroleague,Yassin-Idbihi-364,Alba%20Berlin
Marcus Slaughter,Real Madrid,29,19.3,15.3,7.8,16.2,1.25,4.2,70.4,6.0%,1.19,0.80,0.36,0.10,0.19,/profile/Marcus-Slaughter-425/,/stats/euroleague/2013/Real%20Madrid,2013,euroleague,Marcus-Slaughter-425,Real%20Madrid
Sharrod Ford,Bamberg,23,19.2,14.0,8.0,16.6,0.71,8.2,70.8,11.6%,0.97,0.85,0.20,0.06,0.20,/profile/Sharrod-Ford-298/,/stats/euroleague/2013/Bamberg,2013,euroleague,Sharrod-Ford-298,Bamberg
Miro Bilan,Cedevita,9,19.1,23.6,11.1,23.2,1.10,6.9,70.6,9.8%,1.27,0.91,0.35,0.05,0.11,/profile/Miro-Bilan-1399/,/stats/euroleague/2013/Cedevita,2013,euroleague,Miro-Bilan-1399,Cedevita
Kresimir Loncar,Khimki,24,18.7,15.6,8.8,18.8,1.07,7.2,69.9,10.2%,1.11,0.83,0.23,0.13,0.19,/profile/Kresimir-Loncar-49/,/stats/euroleague/2013/Khimki,2013,euroleague,Kresimir-Loncar-49,Khimki
Kerem Gonlum,Anadolu Efes,29,18.6,17.0,8.9,19.0,1.67,5.7,69.5,8.2%,1.12,0.76,0.38,0.10,0.16,/profile/Kerem-Gonlum-5363/,/stats/euroleague/2013/Anadolu%20Efes,2013,euroleague,Kerem-Gonlum-5363,Anadolu%20Efes
Kevin Houston,Chalon,4,18.4,0.4,2.0,4.3,-0.38,6.5,75.6,8.5%,0.39,0.89,0.23,0.74,0.23,/profile/Kevin-Houston-5613/,/stats/euroleague/2013/Chalon,2013,euroleague,Kevin-Houston-5613,Chalon
Awudu Abass,Cantu,2,18.4,10.6,6.0,13.1,-0.00,3.8,58.1,6.5%,0.93,1.60,0.00,0.00,0.00,/profile/Awudu-Abass-39723/,/stats/euroleague/2013/Cantu,2013,euroleague,Awudu-Abass-39723,Cantu
Aaron Jackson,CSKA Moscow,30,18.4,10.8,5.3,11.5,-0.02,4.7,69.3,6.8%,1.05,0.77,0.31,0.27,0.22,/profile/Aaron-Jackson-5677/,/stats/euroleague/2013/CSKA%20Moscow,2013,euroleague,Aaron-Jackson-5677,CSKA%20Moscow
Kostas Tsartsaris,Panathinaikos,28,18.3,6.8,4.6,10.1,-1.02,4.6,67.5,6.8%,0.83,0.67,0.32,0.20,0.29,/profile/Kostas-Tsartsaris-5590/,/stats/euroleague/2013/Panathinaikos,2013,euroleague,Kostas-Tsartsaris-5590,Panathinaikos
Jeremiah Massey,Bamberg,5,18.2,11.7,5.4,11.8,0.04,7.9,70.8,11.1%,0.79,0.89,0.20,0.08,0.15,/profile/Jeremiah-Massey-5224/,/stats/euroleague/2013/Bamberg,2013,euroleague,Jeremiah-Massey-5224,Bamberg
Sergio Rodriguez,Real Madrid,29,18.2,15.7,7.6,16.7,1.28,8.8,70.4,12.6%,0.85,0.80,0.16,0.44,0.18,/profile/Sergio-Rodriguez-24/,/stats/euroleague/2013/Real%20Madrid,2013,euroleague,Sergio-Rodriguez-24,Real%20Madrid
Felipe Reyes,Real Madrid,29,18.2,16.8,8.6,18.9,1.56,7.0,70.4,10.0%,1.08,0.83,0.42,0.07,0.18,/profile/Felipe-Reyes-5342/,/stats/euroleague/2013/Real%20Madrid,2013,euroleague,Felipe-Reyes-5342,Real%20Madrid
Pero Antic,Olympiakos,31,18.1,10.4,5.7,12.7,-0.12,6.6,70.0,9.4%,0.92,0.89,0.22,0.11,0.13,/profile/Pero-Antic-36324/,/stats/euroleague/2013/Olympiakos,2013,euroleague,Pero-Antic-36324,Olympiakos
Viktor Sanikidze,Siena,24,18.1,15.2,8.0,17.8,0.94,5.5,70.9,7.8%,1.03,0.87,0.30,0.14,0.18,/profile/Viktor-Sanikidze-5922/,/stats/euroleague/2013/Siena,2013,euroleague,Viktor-Sanikidze-5922,Siena
Muratcan Guler,Besiktas,20,18.0,7.7,4.4,9.7,-0.56,5.2,68.5,7.6%,0.72,0.74,0.21,0.30,0.26,/profile/Muratcan-Guler-36254/,/stats/euroleague/2013/Besiktas,2013,euroleague,Muratcan-Guler-36254,Besiktas
Albert Miralles,Alba Berlin,24,17.9,12.2,6.5,14.4,0.29,5.0,66.8,7.4%,1.04,0.78,0.40,0.16,0.21,/profile/Albert-Miralles-5919/,/stats/euroleague/2013/Alba%20Berlin,2013,euroleague,Albert-Miralles-5919,Alba%20Berlin
Teemu Rannikko,Olimpija Ljubljana,9,17.8,3.6,2.4,5.5,-0.58,3.7,69.1,5.3%,0.76,0.79,0.30,0.61,0.27,/profile/Teemu-Rannikko-5432/,/stats/euroleague/2013/Olimpija%20Ljubljana,2013,euroleague,Teemu-Rannikko-5432,Olimpija%20Ljubljana
Tomas Ress,Siena,19,17.6,20.4,9.1,20.7,1.59,6.7,70.9,9.5%,1.20,0.83,0.37,0.11,0.10,/profile/Tomas-Ress-32426/,/stats/euroleague/2013/Siena,2013,euroleague,Tomas-Ress-32426,Siena
Bogdan Bogdanovic,Partizan,6,17.6,8.6,3.7,8.3,-0.12,5.1,73.3,7.0%,0.97,1.07,0.32,0.19,0.13,/profile/Bogdan-Bogdanovic-6145/,/stats/euroleague/2013/Partizan,2013,euroleague,Bogdan-Bogdanovic-6145,Partizan
Luksa Andric,Cedevita,10,17.5,14.3,7.5,17.1,0.30,7.8,70.6,11.0%,0.96,0.84,0.14,0.05,0.22,/profile/Luksa-Andric-1048/,/stats/euroleague/2013/Cedevita,2013,euroleague,Luksa-Andric-1048,Cedevita
Milko Bjelica,Vitoria,27,17.3,13.6,6.2,14.3,0.64,4.9,68.7,7.1%,1.10,0.97,0.27,0.25,0.12,/profile/Milko-Bjelica-5891/,/stats/euroleague/2013/Vitoria,2013,euroleague,Milko-Bjelica-5891,Vitoria
Donnie McGrath,Zalgiris,6,17.3,7.6,3.5,8.1,-0.16,6.1,68.3,9.0%,0.73,0.68,0.11,0.24,0.27,/profile/Donnie-McGrath-27732/,/stats/euroleague/2013/Zalgiris,2013,euroleague,Donnie-McGrath-27732,Zalgiris
Lior Eliyahu,Maccabi Tel Aviv,23,17.2,19.3,8.6,20.0,1.67,7.3,68.7,10.7%,1.00,0.88,0.18,0.28,0.17,/profile/Lior-Eliyahu-449/,/stats/euroleague/2013/Maccabi%20Tel%20Aviv,2013,euroleague,Lior-Eliyahu-449,Maccabi%20Tel%20Aviv
Carlos Suarez,Real Madrid,29,17.0,10.5,5.3,12.5,-0.08,3.7,70.4,5.2%,0.97,0.90,0.25,0.35,0.14,/profile/Carlos-Suarez-252/,/stats/euroleague/2013/Real%20Madrid,2013,euroleague,Carlos-Suarez-252,Real%20Madrid
Benjamin Eze,Siena,17,16.9,15.6,7.6,17.9,0.68,5.3,70.9,7.5%,1.06,0.91,0.28,0.10,0.19,/profile/Benjamin-Eze-5364/,/stats/euroleague/2013/Siena,2013,euroleague,Benjamin-Eze-5364,Siena
Judson Wallace,Barcelona,31,16.9,14.1,7.3,17.2,0.86,4.1,69.2,6.0%,1.00,0.88,0.18,0.32,0.14,/profile/Judson-Wallace-5408/,/stats/euroleague/2013/Barcelona,2013,euroleague,Judson-Wallace-5408,Barcelona
Ali Traore,Alba Berlin,6,16.9,20.0,9.0,21.4,0.46,8.7,66.8,13.1%,1.07,0.86,0.11,0.06,0.17,/profile/Ali-Traore-1052/,/stats/euroleague/2013/Alba%20Berlin,2013,euroleague,Ali-Traore-1052,Alba%20Berlin
Birkan Batuk,Anadolu Efes,2,16.8,-1.5,1.5,3.6,-0.21,4.5,69.5,6.5%,0.56,0.89,0.00,0.00,0.11,/profile/Birkan-Batuk-6200/,/stats/euroleague/2013/Anadolu%20Efes,2013,euroleague,Birkan-Batuk-6200,Anadolu%20Efes
Piotr Szczotka,Prokom,10,16.7,4.4,3.2,7.6,-0.53,3.5,71.3,4.9%,0.89,0.95,0.17,0.14,0.09,/profile/Piotr-Szczotka-39596/,/stats/euroleague/2013/Prokom,2013,euroleague,Piotr-Szczotka-39596,Prokom
Victor Sada,Barcelona,30,16.7,11.3,5.6,13.4,0.11,4.5,69.2,6.5%,0.80,0.80,0.16,0.51,0.21,/profile/Victor-Sada-5554/,/stats/euroleague/2013/Barcelona,2013,euroleague,Victor-Sada-5554,Barcelona
Karsten Tadda,Bamberg,24,16.6,7.8,3.8,9.0,-0.61,3.7,70.8,5.2%,0.89,0.82,0.26,0.29,0.17,/profile/Karsten-Tadda-39185/,/stats/euroleague/2013/Bamberg,2013,euroleague,Karsten-Tadda-39185,Bamberg
Stratos Perperoglou,Olympiakos,31,16.6,11.7,5.5,13.2,0.21,6.1,70.0,8.7%,0.95,0.93,0.13,0.16,0.11,/profile/Stratos-Perperoglou-5467/,/stats/euroleague/2013/Olympiakos,2013,euroleague,Stratos-Perperoglou-5467,Olympiakos
Zoran Dragic,Malaga,22,16.3,10.8,5.1,12.6,0.01,4.6,69.4,6.6%,0.97,0.92,0.27,0.11,0.16,/profile/Zoran-Dragic-6303/,/stats/euroleague/2013/Malaga,2013,euroleague,Zoran-Dragic-6303,Malaga
Petteri Koponen,Khimki,21,16.2,16.0,6.4,15.8,0.88,5.9,69.9,8.4%,1.11,0.82,0.19,0.36,0.14,/profile/Petteri-Koponen-1273/,/stats/euroleague/2013/Khimki,2013,euroleague,Petteri-Koponen-1273,Khimki
Marco Cusin,Cantu,10,16.2,18.9,8.6,21.2,0.65,4.4,58.1,7.6%,1.38,0.95,0.25,0.14,0.09,/profile/Marco-Cusin-36909/,/stats/euroleague/2013/Cantu,2013,euroleague,Marco-Cusin-36909,Cantu
