Player,Team,G,MP,PTS,FG_2P,FG_2PA,FG_2P_Pct,FG_3P,FGA_3P,FG_3P_Pct,FT,FTA,FT_Pct,OREB,DREB,REB,AST,STL,BLK,TO,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Alando Tucker,Nancy,5,23.2,16.0,2.8,8.9,32.0%,2.5,7.5,33.3%,2.8,5.7,50.0%,2.1,4.6,6.8,2.1,0.7,0.0,2.1,2.5,/profile/Alando-Tucker-386/,/stats/eurocup/2016/Nancy,2016,eurocup,Alando-Tucker-386,Nancy
Joaquim Colom,UNICS,18,30.2,16.0,3.5,7.9,43.8%,1.3,4.6,27.9%,5.2,6.3,83.1%,0.8,4.7,5.4,10.3,1.8,0.2,3.6,1.1,/profile/Joaquim-Colom-39503/,/stats/eurocup/2016/UNICS,2016,eurocup,Joaquim-Colom-39503,UNICS
Marc Marti,Zaragoza,1,7.9,16.0,5.3,10.6,50.0%,0.0,10.6,0.0%,5.3,10.6,50.0%,5.3,10.6,16.0,10.6,0.0,0.0,0.0,5.3,/profile/Marc-Marti-85875/,/stats/eurocup/2016/Zaragoza,2016,eurocup,Marc-Marti-85875,Zaragoza
Donta Smith,Hapoel Jerusalem,16,30.2,15.9,5.4,9.8,55.4%,0.7,1.8,40.9%,2.9,4.0,72.0%,1.2,6.7,7.9,6.6,2.5,0.5,4.4,4.3,/profile/Donta-Smith-4420/,/stats/eurocup/2016/Hapoel%20Jerusalem,2016,eurocup,Donta-Smith-4420,Hapoel%20Jerusalem
Marko Banic,UNICS,18,13.7,15.9,6.8,11.5,59.4%,0.0,0.0,0.0%,2.3,2.8,82.4%,2.0,5.1,7.1,1.3,0.7,0.7,1.3,6.5,/profile/Marko-Banic-143/,/stats/eurocup/2016/UNICS,2016,eurocup,Marko-Banic-143,UNICS
Kyle Weems,Strasbourg,14,29.1,15.9,4.1,7.5,54.7%,2.3,7.3,31.5%,0.9,1.2,75.0%,1.2,4.4,5.6,2.3,1.4,0.7,1.7,3.1,/profile/Kyle-Weems-6493/,/stats/eurocup/2016/Strasbourg,2016,eurocup,Kyle-Weems-6493,Strasbourg
Jeff Brooks,Saratov,13,30.7,15.9,5.2,8.8,59.6%,0.5,1.2,38.5%,4.0,4.5,89.6%,3.5,6.5,10.0,2.9,1.4,0.6,1.6,2.0,/profile/Jeff-Brooks-17943/,/stats/eurocup/2016/Saratov,2016,eurocup,Jeff-Brooks-17943,Saratov
Anton Pushkov,Zenit,17,13.5,15.9,5.2,9.9,52.5%,0.0,0.0,0.0%,5.5,6.7,82.5%,3.7,7.7,11.4,1.2,1.0,1.7,3.7,8.7,/profile/Anton-Pushkov-42245/,/stats/eurocup/2016/Zenit%20St%20Petersburg,2016,eurocup,Anton-Pushkov-42245,Zenit%20St%20Petersburg
Matt Janning,Hapoel Jerusalem,14,24.9,15.8,2.6,6.1,42.6%,3.0,7.4,40.9%,1.6,2.1,73.7%,0.3,3.7,4.0,2.0,0.8,0.2,1.6,3.1,/profile/Matt-Janning-6311/,/stats/eurocup/2016/Hapoel%20Jerusalem,2016,eurocup,Matt-Janning-6311,Hapoel%20Jerusalem
Isaiah Philmore,Bonn,4,17.2,15.8,5.1,8.4,60.0%,0.0,0.0,0.0%,5.6,7.9,71.4%,2.8,2.3,5.1,2.3,0.0,1.1,1.7,6.8,/profile/Isaiah-Philmore-16805/,/stats/eurocup/2016/Bonn,2016,eurocup,Isaiah-Philmore-16805,Bonn
Dominic Waters,Aris,16,28.6,15.7,3.7,8.4,44.1%,1.9,3.9,48.8%,2.7,3.2,83.3%,0.3,2.0,2.2,6.5,1.3,0.0,3.1,4.1,/profile/Dominic-Waters-21468/,/stats/eurocup/2016/Aris,2016,eurocup,Dominic-Waters-21468,Aris
Courtney Fortson,Banvit,18,34.6,15.7,3.4,8.1,42.2%,1.4,5.6,25.0%,4.7,5.8,80.4%,1.1,3.8,4.9,6.6,2.1,0.1,4.2,3.0,/profile/Courtney-Fortson-1329/,/stats/eurocup/2016/Banvit,2016,eurocup,Courtney-Fortson-1329,Banvit
Ike Ofoegbu,Maccabi Tel Aviv,6,14.8,15.7,3.1,5.8,53.8%,1.3,4.9,27.3%,5.4,7.6,70.6%,4.5,2.7,7.2,1.3,0.4,0.9,1.3,5.4,/profile/Ike-Ofoegbu-25985/,/stats/eurocup/2016/Maccabi%20Tel%20Aviv,2016,eurocup,Ike-Ofoegbu-25985,Maccabi%20Tel%20Aviv
Andrija Slavkovic,Buducnost,1,10.0,15.7,7.8,7.8,100.0%,0.0,3.9,0.0%,0.0,0.0,0.0%,0.0,3.9,3.9,3.9,0.0,0.0,3.9,0.0,/profile/Andrija-Slavkovic-93140/,/stats/eurocup/2016/Buducnost,2016,eurocup,Andrija-Slavkovic-93140,Buducnost
Bogdan Popa,Steaua Bucuresti,1,7.7,15.7,0.0,5.2,0.0%,5.2,10.4,50.0%,0.0,0.0,0.0%,0.0,5.2,5.2,0.0,5.2,0.0,0.0,0.0,/profile/Bogdan-Popa-73455/,/stats/eurocup/2016/Steaua%20Bucuresti,2016,eurocup,Bogdan-Popa-73455,Steaua%20Bucuresti
Blake Schilb,Galatasaray,23,31.7,15.7,3.2,6.2,51.4%,2.5,5.8,43.3%,1.7,2.0,83.3%,1.5,4.7,6.2,4.7,1.1,0.2,2.5,2.4,/profile/Blake-Schilb-555/,/stats/eurocup/2016/Galatasaray,2016,eurocup,Blake-Schilb-555,Galatasaray
Novica Velickovic,Trabzonspor,13,20.9,15.6,2.7,8.0,33.3%,2.5,7.3,34.7%,2.7,3.1,85.7%,1.6,8.6,10.3,4.3,1.0,0.4,3.4,4.8,/profile/Novica-Velickovic-5141/,/stats/eurocup/2016/Trabzonspor,2016,eurocup,Novica-Velickovic-5141,Trabzonspor
Elijah Millsap,Maccabi Tel Aviv,2,16.6,15.6,6.0,12.0,50.0%,1.2,7.2,16.7%,0.0,2.4,0.0%,6.0,4.8,10.8,2.4,2.4,1.2,4.8,6.0,/profile/Elijah-Millsap-5831/,/stats/eurocup/2016/Maccabi%20Tel%20Aviv,2016,eurocup,Elijah-Millsap-5831,Maccabi%20Tel%20Aviv
Mickael Pietrus,Nancy,3,30.9,15.6,2.2,4.5,50.0%,2.2,12.0,18.5%,4.5,7.6,58.8%,1.3,5.8,7.1,2.7,2.2,0.0,3.6,3.6,/profile/Mickael-Pietrus-3953/,/stats/eurocup/2016/Nancy,2016,eurocup,Mickael-Pietrus-3953,Nancy
Miha Lapornik,Olimpija Ljubljana,15,25.2,15.6,2.9,6.1,48.3%,2.2,8.1,27.3%,3.0,3.8,80.6%,0.1,2.3,2.4,3.0,1.7,0.0,1.2,4.1,/profile/Miha-Lapornik-40422/,/stats/eurocup/2016/Olimpija%20Ljubljana,2016,eurocup,Miha-Lapornik-40422,Olimpija%20Ljubljana
Shawn James,Bilbao,7,21.5,15.5,4.5,7.9,56.7%,0.0,0.8,0.0%,6.6,9.2,71.4%,4.2,5.5,9.7,2.1,2.1,4.0,2.6,3.7,/profile/Shawn-James-361/,/stats/eurocup/2016/Bilbao,2016,eurocup,Shawn-James-361,Bilbao
Dmitrios Flionis,Aris,2,2.7,15.5,7.8,7.8,100.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,7.8,7.8,0.0,7.8,23.3,/profile/Dmitrios-Flionis-73365/,/stats/eurocup/2016/Aris,2016,eurocup,Dmitrios-Flionis-73365,Aris
Milos Borisov,Szolnok,16,20.7,15.5,3.2,6.8,46.4%,2.2,5.8,37.5%,2.7,2.9,91.7%,1.5,6.9,8.4,2.2,1.2,0.0,1.3,3.2,/profile/Milos-Borisov-38058/,/stats/eurocup/2016/Szolnok,2016,eurocup,Milos-Borisov-38058,Szolnok
Przemyslaw Zamojski,Zastal,10,15.5,15.5,1.6,4.6,35.3%,3.5,9.8,36.1%,1.6,1.9,85.7%,1.4,2.2,3.5,1.1,0.5,0.8,0.8,4.1,/profile/Przemyslaw-Zamojski-38912/,/stats/eurocup/2016/Zastal,2016,eurocup,Przemyslaw-Zamojski-38912,Zastal
Paul Zipser,Bayern Muenchen,10,20.5,15.5,3.9,7.4,52.6%,1.7,3.7,47.4%,2.5,2.7,92.9%,2.1,5.8,7.9,2.5,0.6,1.2,2.3,5.0,/profile/Paul-Zipser-7127/,/stats/eurocup/2016/Bayern%20Muenchen,2016,eurocup,Paul-Zipser-7127,Bayern%20Muenchen
Guillem Vives,Valencia,14,21.7,15.5,2.5,4.7,52.9%,1.9,5.5,35.0%,4.8,5.6,85.4%,0.4,2.2,2.6,7.9,2.5,0.4,3.4,4.4,/profile/Guillem-Vives-42559/,/stats/eurocup/2016/Valencia,2016,eurocup,Guillem-Vives-42559,Valencia
Adas Juskevicius,Lietuvos Rytas,10,18.6,15.4,2.0,4.3,47.6%,3.0,6.7,45.5%,2.2,2.6,84.6%,0.2,3.0,3.2,5.1,2.0,0.4,1.8,3.5,/profile/Adas-Juskevicius-39660/,/stats/eurocup/2016/Lietuvos%20Rytas,2016,eurocup,Adas-Juskevicius-39660,Lietuvos%20Rytas
Chris Babb,Ulm,10,26.6,15.4,2.6,4.7,54.8%,2.9,7.6,38.0%,1.5,2.1,71.4%,0.6,3.2,3.8,2.6,2.1,0.2,2.3,4.3,/profile/Chris-Babb-21488/,/stats/eurocup/2016/Ulm,2016,eurocup,Chris-Babb-21488,Ulm
Tekele Cotton,Ludwigsburg,14,27.0,15.4,3.9,8.1,48.7%,1.3,4.8,26.7%,3.6,4.5,81.0%,1.7,2.6,4.3,3.4,1.6,0.3,2.9,4.5,/profile/Tekele-Cotton-42143/,/stats/eurocup/2016/Ludwigsburg,2016,eurocup,Tekele-Cotton-42143,Ludwigsburg
Donatas Zavackas,Neptunas,16,29.7,15.4,2.0,3.4,57.5%,3.0,5.8,51.5%,2.5,2.8,87.9%,1.4,5.0,6.3,1.5,0.7,0.1,2.1,3.8,/profile/Donatas-Zavackas-32710/,/stats/eurocup/2016/Neptunas,2016,eurocup,Donatas-Zavackas-32710,Neptunas
Dimitri Sokolov,Krasny Oktyabr,8,21.4,15.4,7.0,11.6,60.4%,0.0,0.0,0.0%,1.3,3.7,35.3%,4.8,4.4,9.2,1.8,0.4,1.8,2.2,4.8,/profile/Dimitri-Sokolov-153/,/stats/eurocup/2016/Krasny%20Oktyabr,2016,eurocup,Dimitri-Sokolov-153,Krasny%20Oktyabr
Klemen Prepelic,Oldenburg,15,22.1,15.3,1.1,2.6,42.9%,2.9,10.1,28.9%,4.4,5.2,83.7%,0.6,3.4,4.0,5.0,0.9,0.0,2.9,2.7,/profile/Klemen-Prepelic-40221/,/stats/eurocup/2016/Oldenburg,2016,eurocup,Klemen-Prepelic-40221,Oldenburg
Kenan Sipahi,Karsiyaka,7,16.9,15.3,4.4,8.2,54.2%,1.4,2.7,50.0%,2.4,3.1,77.8%,1.0,4.8,5.8,5.8,1.4,0.3,1.7,4.8,/profile/Kenan-Sipahi-16110/,/stats/eurocup/2016/Karsiyaka,2016,eurocup,Kenan-Sipahi-16110,Karsiyaka
Devoe Joseph,Buducnost,5,19.4,15.3,2.0,4.8,41.7%,3.2,8.9,36.4%,1.6,2.4,66.7%,0.4,2.4,2.8,4.4,1.2,0.0,4.0,5.6,/profile/Devoe-Joseph-1361/,/stats/eurocup/2016/Buducnost,2016,eurocup,Devoe-Joseph-1361,Buducnost
Luka Rupnik,Olimpija Ljubljana,13,12.0,15.3,1.5,4.6,33.3%,3.3,6.4,52.0%,2.3,3.1,75.0%,1.0,1.8,2.8,6.1,2.0,0.3,4.3,5.1,/profile/Luka-Rupnik-6367/,/stats/eurocup/2016/Olimpija%20Ljubljana,2016,eurocup,Luka-Rupnik-6367,Olimpija%20Ljubljana
Alexey Nesterov,Saratov,6,9.0,15.2,2.8,5.5,50.0%,2.8,4.9,57.1%,1.4,2.1,66.7%,1.4,4.9,6.2,1.4,0.7,0.0,7.6,5.5,/profile/Alexey-Nesterov-40310/,/stats/eurocup/2016/Saratov,2016,eurocup,Alexey-Nesterov-40310,Saratov
Huseyin Koksal,Galatasaray,23,14.1,15.2,2.9,5.8,50.0%,2.8,7.2,38.6%,1.1,1.8,64.3%,2.1,2.3,4.4,1.1,1.0,0.1,1.3,3.7,/profile/Huseyin-Koksal-39864/,/stats/eurocup/2016/Galatasaray,2016,eurocup,Huseyin-Koksal-39864,Galatasaray
Mouphtaou Yarou,Le Mans,9,28.8,15.2,5.5,10.7,51.5%,0.0,0.0,0.0%,4.2,6.1,68.4%,6.6,6.5,13.1,0.5,0.6,0.3,2.6,2.8,/profile/Mouphtaou-Yarou-5244/,/stats/eurocup/2016/Le%20Mans,2016,eurocup,Mouphtaou-Yarou-5244,Le%20Mans
Taylor Rochestie,Maccabi Tel Aviv,6,28.0,15.2,3.3,8.3,40.0%,1.9,5.9,32.0%,2.8,3.3,85.7%,0.9,1.9,2.8,4.5,0.5,0.0,3.1,2.8,/profile/Taylor-Rochestie-5340/,/stats/eurocup/2016/Maccabi%20Tel%20Aviv,2016,eurocup,Taylor-Rochestie-5340,Maccabi%20Tel%20Aviv
Leo Westermann,Limoges,8,22.5,15.2,2.5,7.5,33.3%,2.7,6.6,41.4%,2.0,2.5,81.8%,0.9,4.1,5.0,7.5,2.3,0.5,3.2,4.5,/profile/Leo-Westermann-6149/,/stats/eurocup/2016/Limoges,2016,eurocup,Leo-Westermann-6149,Limoges
Pere Tomas,Zaragoza,13,16.2,15.2,4.4,6.2,71.0%,1.6,3.4,47.1%,1.6,1.6,100.0%,1.8,4.2,6.0,3.2,1.6,0.2,1.6,2.8,/profile/Pere-Tomas-5905/,/stats/eurocup/2016/Zaragoza,2016,eurocup,Pere-Tomas-5905,Zaragoza
Damion James,Le Mans,5,18.3,15.1,4.6,12.8,35.7%,0.9,3.7,25.0%,3.2,4.6,70.0%,1.4,10.1,11.5,1.8,0.9,0.5,3.2,4.6,/profile/Damion-James-1074/,/stats/eurocup/2016/Le%20Mans,2016,eurocup,Damion-James-1074,Le%20Mans
Nikola Markovic,PAOK,16,23.4,15.1,5.1,10.5,48.5%,0.6,3.0,21.4%,3.1,5.3,58.0%,3.7,6.4,10.2,3.0,2.5,0.5,3.4,3.5,/profile/Nikola-Markovic-1398/,/stats/eurocup/2016/PAOK,2016,eurocup,Nikola-Markovic-1398,PAOK
Maxime Gaudoux,Charleroi,8,13.0,15.1,2.3,4.3,54.5%,2.7,6.6,41.2%,2.3,2.7,85.7%,0.8,3.5,4.3,4.3,1.2,0.0,4.3,7.0,/profile/Maxime-Gaudoux-48998/,/stats/eurocup/2016/Charleroi,2016,eurocup,Maxime-Gaudoux-48998,Charleroi
Caleb Green,Galatasaray,17,21.2,15.1,2.5,4.7,53.7%,2.2,8.2,26.4%,3.6,4.7,78.0%,1.7,4.9,6.6,3.9,1.4,0.5,1.8,4.0,/profile/Caleb-Green-436/,/stats/eurocup/2016/Galatasaray,2016,eurocup,Caleb-Green-436,Galatasaray
Krisztian Wittmann,Szolnok,16,20.0,15.1,3.1,6.0,52.1%,2.5,7.2,35.1%,1.3,1.5,83.3%,0.1,2.5,2.6,6.0,1.5,0.1,3.0,4.0,/profile/Krisztian-Wittmann-51175/,/stats/eurocup/2016/Szolnok,2016,eurocup,Krisztian-Wittmann-51175,Szolnok
Chinemelu Elonu,Besiktas,5,23.4,15.0,6.1,8.6,70.4%,0.0,0.0,0.0%,2.9,5.1,56.3%,3.2,6.4,9.6,1.3,2.6,2.6,2.9,6.1,/profile/Chinemelu-Elonu-5624/,/stats/eurocup/2016/Besiktas,2016,eurocup,Chinemelu-Elonu-5624,Besiktas
Nemanja Milosevic,Brindisi,10,18.8,15.0,4.2,7.6,55.6%,1.3,3.0,42.9%,2.7,4.2,65.0%,3.2,7.0,10.1,2.3,1.3,0.4,1.9,3.6,/profile/Nemanja-Milosevic-20917/,/stats/eurocup/2016/Brindisi,2016,eurocup,Nemanja-Milosevic-20917,Brindisi
Diego Flaccadori,Trento,22,15.1,15.0,3.0,6.4,47.3%,2.1,5.6,37.5%,2.6,3.0,84.6%,0.4,2.5,2.8,2.6,1.5,0.0,3.3,2.7,/profile/Diego-Flaccadori-62869/,/stats/eurocup/2016/Trento,2016,eurocup,Diego-Flaccadori-62869,Trento
Michael Bramos,Venezia,16,27.1,15.0,1.4,2.7,51.7%,3.8,8.7,43.0%,0.8,1.4,60.0%,1.0,5.3,6.3,2.4,0.8,0.7,1.3,3.4,/profile/Michael-Bramos-5320/,/stats/eurocup/2016/Venezia,2016,eurocup,Michael-Bramos-5320,Venezia
Bojan Subotic,Buducnost,10,19.4,15.0,3.8,7.7,50.0%,1.2,5.5,22.2%,3.6,4.4,81.8%,1.4,6.1,7.5,2.2,0.6,0.4,1.6,5.7,/profile/Bojan-Subotic-5233/,/stats/eurocup/2016/Buducnost,2016,eurocup,Bojan-Subotic-5233,Buducnost
Michal Chylinski,Bonn,6,19.5,14.9,1.7,4.0,41.7%,2.7,6.0,44.4%,3.7,4.3,84.6%,0.0,3.0,3.0,3.0,0.7,0.0,2.3,6.0,/profile/Michal-Chylinski-250/,/stats/eurocup/2016/Bonn,2016,eurocup,Michal-Chylinski-250,Bonn
Alper Saruhan,Trabzonspor,2,12.2,14.9,0.0,0.0,0.0%,5.0,6.6,75.0%,0.0,0.0,0.0%,0.0,3.3,3.3,1.7,1.7,0.0,0.0,5.0,/profile/Alper-Saruhan-40315/,/stats/eurocup/2016/Trabzonspor,2016,eurocup,Alper-Saruhan-40315,Trabzonspor
Vytautas Sarakauskas,Neptunas,12,13.6,14.9,4.0,5.5,72.7%,1.7,4.0,43.8%,1.7,2.0,87.5%,3.2,4.2,7.5,0.7,0.7,0.2,2.5,6.2,/profile/Vytautas-Sarakauskas-40130/,/stats/eurocup/2016/Neptunas,2016,eurocup,Vytautas-Sarakauskas-40130,Neptunas
Halil Kanacevic,Zaragoza,10,14.9,14.9,5.6,10.4,54.1%,0.3,1.7,16.7%,2.8,3.4,83.3%,5.6,7.0,12.6,0.8,1.1,1.1,3.7,7.3,/profile/Halil-Kanacevic-22053/,/stats/eurocup/2016/Zaragoza,2016,eurocup,Halil-Kanacevic-22053,Zaragoza
Marius Runkauskas,Lietuvos Rytas,10,14.2,14.9,1.3,2.9,45.5%,3.5,8.0,43.3%,1.9,2.7,70.0%,1.1,1.3,2.4,4.0,0.8,0.0,4.3,5.3,/profile/Marius-Runkauskas-43808/,/stats/eurocup/2016/Lietuvos%20Rytas,2016,eurocup,Marius-Runkauskas-43808,Lietuvos%20Rytas
Derwin Kitchen,Nancy,5,31.6,14.9,3.9,8.1,48.4%,1.0,4.2,25.0%,3.9,5.0,78.9%,2.4,7.6,9.9,6.0,3.1,0.0,3.9,2.1,/profile/Derwin-Kitchen-19921/,/stats/eurocup/2016/Nancy,2016,eurocup,Derwin-Kitchen-19921,Nancy
Zisis Sarikopoulos,AEK Athens,5,5.8,14.9,6.8,13.5,50.0%,0.0,0.0,0.0%,1.4,5.4,25.0%,2.7,4.1,6.8,2.7,0.0,2.7,5.4,6.8,/profile/Zisis-Sarikopoulos-21521/,/stats/eurocup/2016/AEK%20Athens,2016,eurocup,Zisis-Sarikopoulos-21521,AEK%20Athens
Pavel Antipov,Zenit,18,20.4,14.9,3.2,6.9,47.0%,2.3,6.2,37.3%,1.5,1.5,100.0%,1.7,5.3,7.0,1.5,1.3,0.1,2.1,3.0,/profile/Pavel-Antipov-6135/,/stats/eurocup/2016/Zenit%20St%20Petersburg,2016,eurocup,Pavel-Antipov-6135,Zenit%20St%20Petersburg
Adam Waleskowski,Ludwigsburg,16,10.7,14.9,5.0,8.7,56.8%,1.4,4.2,33.3%,0.7,0.7,100.0%,1.4,5.0,6.4,2.4,1.7,0.9,2.6,8.5,/profile/Adam-Waleskowski-29970/,/stats/eurocup/2016/Ludwigsburg,2016,eurocup,Adam-Waleskowski-29970,Ludwigsburg
Evgeny Kolesnikov,Saratov,13,19.2,14.8,2.1,5.4,38.9%,3.0,7.0,42.6%,1.6,1.9,84.6%,1.5,1.5,3.0,2.7,1.6,0.0,2.8,3.9,/profile/Evgeny-Kolesnikov-39809/,/stats/eurocup/2016/Saratov,2016,eurocup,Evgeny-Kolesnikov-39809,Saratov
Brad Newley,Gran Canaria,22,22.6,14.8,4.4,7.4,60.2%,1.5,4.5,33.3%,1.4,2.1,69.2%,1.0,4.2,5.2,2.2,1.3,0.2,1.7,3.8,/profile/Brad-Newley-341/,/stats/eurocup/2016/Gran%20Canaria,2016,eurocup,Brad-Newley-341,Gran%20Canaria
Vladimir Lucic,Valencia,15,16.0,14.7,3.1,6.2,50.0%,1.6,3.6,42.9%,3.8,4.3,88.0%,2.1,5.0,7.1,1.9,1.0,0.2,1.9,3.8,/profile/Vladimir-Lucic-40127/,/stats/eurocup/2016/Valencia,2016,eurocup,Vladimir-Lucic-40127,Valencia
Dawan Robinson,Olimpija Ljubljana,5,20.6,14.7,5.0,10.1,50.0%,1.2,3.5,33.3%,1.2,1.5,75.0%,0.4,2.7,3.1,5.0,1.5,0.0,1.9,3.5,/profile/Dawan-Robinson-27714/,/stats/eurocup/2016/Olimpija%20Ljubljana,2016,eurocup,Dawan-Robinson-27714,Olimpija%20Ljubljana
Jerai Grant,Neptunas,16,24.6,14.7,5.6,10.3,54.0%,0.0,0.0,0.0%,3.6,6.1,59.3%,3.4,6.8,10.2,1.4,1.9,1.4,1.5,4.4,/profile/Jerai-Grant-5523/,/stats/eurocup/2016/Neptunas,2016,eurocup,Jerai-Grant-5523,Neptunas
Per Gunther,Ulm,15,22.8,14.7,2.4,4.3,55.6%,2.6,7.6,34.4%,2.1,2.1,100.0%,0.2,2.0,2.3,9.0,1.3,0.0,4.4,4.5,/profile/Per-Gunther-44902/,/stats/eurocup/2016/Ulm,2016,eurocup,Per-Gunther-44902,Ulm
Julius Jucikas,Lietuvos Rytas,8,13.8,14.6,5.8,11.6,50.0%,0.3,1.0,33.3%,2.0,2.7,75.0%,3.1,1.0,4.1,0.3,1.0,1.0,2.7,7.8,/profile/Julius-Jucikas-39907/,/stats/eurocup/2016/Lietuvos%20Rytas,2016,eurocup,Julius-Jucikas-39907,Lietuvos%20Rytas
Slaven Cupkovic,Aris,10,9.8,14.6,2.1,4.2,50.0%,2.5,6.3,40.0%,2.9,4.2,70.0%,2.5,4.2,6.7,2.1,0.8,0.0,3.3,6.3,/profile/Slaven-Cupkovic-49791/,/stats/eurocup/2016/Aris,2016,eurocup,Slaven-Cupkovic-49791,Aris
Durand Scott,Brindisi,8,25.5,14.6,5.7,9.2,61.7%,0.4,2.0,20.0%,2.1,2.5,84.6%,0.8,5.3,6.1,1.6,0.4,0.2,1.8,4.1,/profile/Durand-Scott-5815/,/stats/eurocup/2016/Brindisi,2016,eurocup,Durand-Scott-5815,Brindisi
Dominique Sutton,Trento,22,24.2,14.6,4.6,8.4,54.8%,0.8,2.5,32.4%,3.0,5.0,59.4%,2.2,5.6,7.7,2.6,2.4,0.4,2.9,5.0,/profile/Dominique-Sutton-18291/,/stats/eurocup/2016/Trento,2016,eurocup,Dominique-Sutton-18291,Trento
Vladimir Golubovic,Reggio Emilia,6,17.3,14.6,6.9,9.2,75.0%,0.0,0.0,0.0%,0.8,1.9,40.0%,3.1,8.1,11.2,1.9,1.2,0.4,3.8,2.3,/profile/Vladimir-Golubovic-5094/,/stats/eurocup/2016/Reggio%20Emilia,2016,eurocup,Vladimir-Golubovic-5094,Reggio%20Emilia
Sylven Landesberg,Maccabi Tel Aviv,6,24.1,14.6,3.9,8.0,48.3%,0.8,5.0,16.7%,4.4,6.1,72.7%,0.6,5.5,6.1,0.6,1.4,0.6,1.7,3.9,/profile/Sylven-Landesberg-1286/,/stats/eurocup/2016/Maccabi%20Tel%20Aviv,2016,eurocup,Sylven-Landesberg-1286,Maccabi%20Tel%20Aviv
John Shurna,Valencia,16,19.2,14.6,2.4,4.3,56.3%,2.4,6.2,39.1%,2.4,3.6,66.7%,2.4,4.3,6.7,2.6,0.7,0.8,2.0,4.0,/profile/John-Shurna-5726/,/stats/eurocup/2016/Valencia,2016,eurocup,John-Shurna-5726,Valencia
Randal Falker,Nancy,7,23.5,14.5,6.3,11.3,55.6%,0.0,0.0,0.0%,2.0,3.0,66.7%,5.3,6.8,12.0,3.5,1.5,1.5,4.3,5.5,/profile/Randal-Falker-5074/,/stats/eurocup/2016/Nancy,2016,eurocup,Randal-Falker-5074,Nancy
Brad Loesing,Ludwigsburg,16,17.0,14.5,3.8,7.5,51.0%,1.8,4.7,37.5%,1.5,1.8,83.3%,1.5,1.5,3.0,5.5,1.6,0.0,2.2,7.7,/profile/Brad-Loesing-19498/,/stats/eurocup/2016/Ludwigsburg,2016,eurocup,Brad-Loesing-19498,Ludwigsburg
Andrea Cinciarini,Milano,9,23.7,14.4,3.3,5.5,60.7%,1.9,5.1,38.5%,1.9,3.5,55.6%,1.0,2.1,3.1,3.9,2.1,0.0,2.3,3.5,/profile/Andrea-Cinciarini-37170/,/stats/eurocup/2016/Milano,2016,eurocup,Andrea-Cinciarini-37170,Milano
Jeremy Nzeulie,Nanterre,10,22.3,14.4,3.7,6.8,55.3%,1.4,6.1,23.5%,2.7,3.4,78.9%,0.7,3.2,3.9,2.0,1.4,0.2,2.3,3.4,/profile/Jeremy-Nzeulie-64821/,/stats/eurocup/2016/Nanterre,2016,eurocup,Jeremy-Nzeulie-64821,Nanterre
Safak Edge,Galatasaray,14,7.1,14.4,2.9,6.2,46.7%,2.9,6.2,46.7%,0.0,0.0,0.0%,0.8,2.5,3.3,3.3,0.0,0.0,2.1,4.5,/profile/Safak-Edge-6155/,/stats/eurocup/2016/Galatasaray,2016,eurocup,Safak-Edge-6155,Galatasaray
Philipp Neumann,Ulm,16,15.5,14.4,5.4,10.9,49.3%,0.0,0.2,0.0%,3.6,5.2,68.8%,3.3,7.7,10.9,1.3,0.5,3.1,2.0,6.0,/profile/Philipp-Neumann-6193/,/stats/eurocup/2016/Ulm,2016,eurocup,Philipp-Neumann-6193,Ulm
Chris Cooper,Steaua Bucuresti,10,18.1,14.3,5.8,13.4,43.3%,0.0,0.0,0.0%,2.7,5.4,50.0%,5.6,7.6,13.2,2.0,0.9,1.8,3.8,8.0,/profile/Chris-Cooper-18025/,/stats/eurocup/2016/Steaua%20Bucuresti,2016,eurocup,Chris-Cooper-18025,Steaua%20Bucuresti
Marko Marinovic,Steaua Bucuresti,10,32.5,14.3,0.5,2.5,20.0%,3.6,10.1,35.8%,2.5,2.6,95.2%,0.5,2.5,3.0,6.0,1.7,0.0,4.2,3.6,/profile/Marko-Marinovic-5598/,/stats/eurocup/2016/Steaua%20Bucuresti,2016,eurocup,Marko-Marinovic-5598,Steaua%20Bucuresti
Bangaly Fofana,Strasbourg,14,19.4,14.3,5.7,8.0,70.4%,0.0,0.0,0.0%,3.0,4.6,64.5%,4.0,3.9,7.9,2.1,1.6,2.4,2.5,6.3,/profile/Bangaly-Fofana-5507/,/stats/eurocup/2016/Strasbourg,2016,eurocup,Bangaly-Fofana-5507,Strasbourg
Jeremy Leloup,Strasbourg,14,22.9,14.3,1.9,3.5,53.6%,2.7,6.2,42.9%,2.5,2.5,100.0%,1.3,3.2,4.4,2.4,1.9,0.1,2.0,5.9,/profile/Jeremy-Leloup-38797/,/stats/eurocup/2016/Strasbourg,2016,eurocup,Jeremy-Leloup-38797,Strasbourg
Oliver Lafayette,Milano,9,24.6,14.3,2.1,4.3,47.8%,2.8,8.8,31.9%,1.7,1.9,90.0%,0.9,3.0,3.9,5.3,3.2,0.4,2.6,3.6,/profile/Oliver-Lafayette-6323/,/stats/eurocup/2016/Milano,2016,eurocup,Oliver-Lafayette-6323,Milano
